parcode,trial,location,category,novelty
3,44,3,3,17
3,44,0,0,0
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,4,1,13
3,44,0,0,0
3,44,0,0,0
3,44,2,1,2
3,44,2,1,2
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,0,0,0
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,8,3,18
3,45,0,0,0
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,1,3,13
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,2,4,17
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,3,1,9
3,45,0,0,0
3,45,0,0,0
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,5,1,12
3,45,6,2,17
3,45,6,2,17
3,45,6,2,17
3,45,6,2,17
3,45,6,2,17
3,45,6,2,17
3,45,6,2,17
3,45,6,2,17
3,45,6,2,17
3,45,0,0,0
3,45,0,0,0
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,7,4,1
3,45,0,0,0
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,2,4,18
3,45,0,0,0
3,45,7,4,2
3,45,7,4,2
3,45,7,4,2
3,45,7,4,2
3,45,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,8,3,1
3,46,8,3,1
3,46,8,3,1
3,46,8,3,1
3,46,8,3,1
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,6,4,1
3,46,0,0,0
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,3,4,20
3,46,0,0,0
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,6,4,2
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,7,1,12
3,46,8,3,2
3,46,8,3,2
3,46,8,3,2
3,46,8,3,2
3,46,8,3,2
3,46,8,3,2
3,46,0,0,0
3,46,1,3,19
3,46,1,3,19
3,46,1,3,19
3,46,1,3,19
3,46,1,3,19
3,46,1,3,19
3,46,1,3,19
3,46,1,3,19
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,8,3,3
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,0,0,0
3,46,5,1,14
3,46,5,1,14
3,46,5,1,14
3,46,0,0,0
3,47,0,0,0
3,47,0,0,0
3,47,0,0,0
3,47,0,0,0
3,47,0,0,0
3,47,0,0,0
3,47,0,0,0
3,47,0,0,0
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,7,3,12
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,8,3,20
3,47,0,0,0
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,1,1,1
3,47,2,2,18
3,47,2,2,18
3,47,2,2,18
3,47,2,2,18
3,47,2,2,18
3,47,2,2,18
3,47,2,2,18
3,47,2,2,18
3,47,0,0,0
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,3,4,15
3,47,0,0,0
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,4,1,13
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,5,4,21
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,6,2,1
3,47,0,0,0
3,47,0,0,0
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,47,2,2,19
3,48,0,0,0
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,8,2,14
3,48,0,0,0
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,2,3,1
3,48,0,0,0
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,3,4,19
3,48,0,0,0
3,48,1,2,9
3,48,1,2,9
3,48,1,2,9
3,48,1,2,9
3,48,1,2,9
3,48,1,2,9
3,48,1,2,9
3,48,1,2,9
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,2,3,2
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,3,4,20
3,48,0,0,0
3,48,0,0,0
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,7,4,16
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,0,0,0
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,5,1,11
3,48,0,0,0
3,48,4,1,1
3,48,4,1,1
3,48,4,1,1
3,48,4,1,1
3,48,4,1,1
3,48,0,0,0
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,3,4,21
3,48,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,2,4,21
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,5,4,1
3,49,0,0,0
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,4,3,18
3,49,0,0,0
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,1,3,1
3,49,0,0,0
3,49,0,0,0
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,4,3,19
3,49,0,0,0
3,49,3,2,10
3,49,3,2,10
3,49,3,2,10
3,49,3,2,10
3,49,3,2,10
3,49,3,2,10
3,49,3,2,10
3,49,3,2,10
3,49,3,2,10
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,0,0,0
3,49,2,4,22
3,49,2,4,22
3,49,2,4,22
3,49,2,4,22
3,49,2,4,22
3,49,2,4,22
3,49,0,0,0
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,1,3,2
3,49,0,0,0
3,50,0,0,0
3,50,7,4,22
3,50,7,4,22
3,50,7,4,22
3,50,7,4,22
3,50,7,4,22
3,50,7,4,22
3,50,7,4,22
3,50,7,4,22
3,50,8,1,14
3,50,8,1,14
3,50,8,1,14
3,50,0,0,0
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,2,3,20
3,50,0,0,0
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,3,3,21
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,5,1,1
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,8,1,16
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,5,1,2
3,50,5,1,2
3,50,5,1,2
3,50,5,1,2
3,50,5,1,2
3,50,5,1,2
3,50,0,0,0
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,4,2,16
3,50,0,0,0
3,50,3,3,22
3,50,3,3,22
3,50,3,3,22
3,50,3,3,22
3,50,3,3,22
3,50,3,3,22
3,50,3,3,22
3,50,0,0,0
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,1,2,1
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,50,7,4,23
3,50,7,4,23
3,50,7,4,23
3,50,7,4,23
3,50,7,4,23
3,50,0,0,0
3,50,0,0,0
3,50,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,0,0,0
3,51,6,3,23
3,51,6,3,23
3,51,6,3,23
3,51,6,3,23
3,51,6,3,23
3,51,6,3,23
3,51,6,3,23
3,51,0,0,0
3,51,0,0,0
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,5,4,1
3,51,0,0,0
3,51,0,0,0
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,3,4,22
3,51,0,0,0
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,5,4,2
3,51,0,0,0
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,3,4,23
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,2,3,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,1,2,14
3,51,8,1,10
3,51,8,1,10
3,51,8,1,10
3,51,8,1,10
3,51,8,1,10
3,51,8,1,10
3,51,8,1,10
3,51,8,1,10
3,51,8,1,10
3,51,7,2,11
3,51,7,2,11
3,51,7,2,11
3,51,7,2,11
3,51,7,2,11
3,51,7,2,11
3,51,0,0,0
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,4,1,1
3,51,0,0,0
3,51,0,0,0
3,51,2,3,15
3,51,2,3,15
3,51,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,7,1,16
3,52,6,2,20
3,52,6,2,20
3,52,6,2,20
3,52,6,2,20
3,52,6,2,20
3,52,6,2,20
3,52,6,2,20
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,5,4,24
3,52,4,3,16
3,52,4,3,16
3,52,4,3,16
3,52,4,3,16
3,52,4,3,16
3,52,4,3,16
3,52,4,3,16
3,52,4,3,16
3,52,4,3,16
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,1,3,1
3,52,1,3,1
3,52,1,3,1
3,52,1,3,1
3,52,1,3,1
3,52,1,3,1
3,52,1,3,1
3,52,1,3,1
3,52,0,0,0
3,52,2,1,11
3,52,2,1,11
3,52,2,1,11
3,52,2,1,11
3,52,2,1,11
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,1,3,2
3,52,0,0,0
3,52,0,0,0
3,52,3,2,17
3,52,3,2,17
3,52,3,2,17
3,52,3,2,17
3,52,3,2,17
3,52,3,2,17
3,52,3,2,17
3,52,3,2,17
3,52,3,2,17
3,52,2,1,12
3,52,2,1,12
3,52,2,1,12
3,52,2,1,12
3,52,2,1,12
3,52,2,1,12
3,52,2,1,12
3,52,2,1,12
3,52,0,0,0
3,52,7,1,17
3,52,7,1,17
3,52,7,1,17
3,52,7,1,17
3,52,7,1,17
3,52,7,1,17
3,52,7,1,17
3,52,7,1,17
3,52,8,4,1
3,52,8,4,1
3,52,8,4,1
3,52,8,4,1
3,52,8,4,1
3,52,8,4,1
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,0,0,0
3,52,6,2,21
3,52,6,2,21
3,52,6,2,21
3,52,6,2,21
3,52,6,2,21
3,52,6,2,21
3,52,6,2,21
3,52,6,2,21
3,52,0,0,0
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,8,4,2
3,52,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,0,0,0
4,1,7,4,1
4,1,7,4,1
4,1,7,4,1
4,1,7,4,1
4,1,7,4,1
4,1,7,4,1
4,1,0,0,0
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,1,3,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,2,4,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,3,1,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,4,2,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,5,1,1
4,1,6,3,1
4,1,6,3,1
